sub_module,layer_idx,channel,gamma_llm,gamma_vlm,abs_delta,rel_delta
k_norm,26,109,1.9609375,1.96875,0.0078125,0.0039840638637542725
k_norm,26,110,1.9375,1.9375,0.0,0.0
k_norm,26,111,1.984375,1.984375,0.0,0.0
k_norm,26,112,1.609375,1.609375,0.0,0.0
k_norm,26,113,2.078125,2.078125,0.0,0.0
k_norm,26,114,1.796875,1.8046875,0.0078125,0.004347825888544321
k_norm,26,115,3.640625,3.640625,0.0,0.0
k_norm,26,116,1.90625,1.9140625,0.0078125,0.004098360426723957
k_norm,26,117,2.015625,2.03125,0.015625,0.007751937955617905
k_norm,26,118,1.90625,1.90625,0.0,0.0
k_norm,26,119,1.9453125,1.953125,0.0078125,0.00401606410741806
k_norm,26,120,1.9765625,1.984375,0.0078125,0.003952569328248501
k_norm,26,121,1.984375,1.9921875,0.0078125,0.003937007859349251
k_norm,26,122,1.8515625,1.859375,0.0078125,0.004219409078359604
k_norm,26,123,1.953125,1.953125,0.0,0.0
k_norm,26,124,1.90625,1.921875,0.015625,0.008196720853447914
k_norm,26,125,2.109375,2.109375,0.0,0.0
k_norm,26,126,2.0625,2.078125,0.015625,0.007575757801532745
k_norm,26,127,2.125,2.140625,0.015625,0.007352941203862429
k_norm,27,0,0.4609375,0.45703125,0.00390625,0.008474576286971569
k_norm,27,1,-0.030029296875,-0.01171875,0.018310546875,0.6097561120986938
k_norm,27,2,-0.00811767578125,0.004913330078125,0.013031005859375,1.605263113975525
k_norm,27,3,-0.00130462646484375,-0.001220703125,8.392333984375e-05,0.06432748585939407
k_norm,27,4,1.3203125,1.328125,0.0078125,0.005917159840464592
k_norm,27,5,1.703125,1.6953125,0.0078125,0.004587155766785145
k_norm,27,6,-0.00299072265625,-0.00396728515625,0.0009765625,0.3265306055545807
k_norm,27,7,1.40625,1.4140625,0.0078125,0.0055555556900799274
k_norm,27,8,1.7890625,1.7890625,0.0,0.0
k_norm,27,9,0.003326416015625,0.00103759765625,0.002288818359375,0.6880733966827393
k_norm,27,10,0.0038909912109375,0.00543212890625,0.0015411376953125,0.3960784375667572
k_norm,27,11,1.828125,1.828125,0.0,0.0
k_norm,27,12,1.890625,1.890625,0.0,0.0
k_norm,27,13,1.953125,1.96875,0.015625,0.00800000037997961
k_norm,27,14,1.6171875,1.625,0.0078125,0.004830917809158564
k_norm,27,15,1.421875,1.4296875,0.0078125,0.005494505632668734
k_norm,27,16,1.6875,1.703125,0.015625,0.009259259328246117
k_norm,27,17,1.71875,1.71875,0.0,0.0
k_norm,27,18,1.4140625,1.4296875,0.015625,0.01104972418397665
k_norm,27,19,1.75,1.7578125,0.0078125,0.004464285913854837
k_norm,27,20,0.462890625,0.4375,0.025390625,0.05485232174396515
k_norm,27,21,1.7890625,1.8125,0.0234375,0.013100436888635159
k_norm,27,22,1.765625,1.78125,0.015625,0.008849557489156723
k_norm,27,23,1.9375,1.9765625,0.0390625,0.02016128972172737
k_norm,27,24,2.171875,2.234375,0.0625,0.028776979073882103
k_norm,27,25,1.5,1.515625,0.015625,0.010416666977107525
k_norm,27,26,1.765625,1.78125,0.015625,0.008849557489156723
k_norm,27,27,1.8125,1.84375,0.03125,0.017241379246115685
k_norm,27,28,1.7578125,1.7890625,0.03125,0.017777778208255768
k_norm,27,29,0.3828125,0.37890625,0.00390625,0.010204081423580647
k_norm,27,30,1.546875,1.5703125,0.0234375,0.01515151560306549
k_norm,27,31,1.6796875,1.6953125,0.015625,0.009302325546741486
k_norm,27,32,1.796875,1.828125,0.03125,0.017391303554177284
k_norm,27,33,1.796875,1.8359375,0.0390625,0.021739130839705467
k_norm,27,34,1.453125,1.484375,0.03125,0.02150537632405758
k_norm,27,35,1.625,1.6484375,0.0234375,0.014423076994717121
k_norm,27,36,1.8515625,1.890625,0.0390625,0.02109704725444317
k_norm,27,37,1.9296875,1.9765625,0.046875,0.024291498586535454
k_norm,27,38,0.166015625,0.1708984375,0.0048828125,0.029411764815449715
k_norm,27,39,1.8515625,1.8671875,0.015625,0.008438818156719208
k_norm,27,40,1.75,1.7734375,0.0234375,0.013392857275903225
k_norm,27,41,1.9609375,2.0,0.0390625,0.019920319318771362
k_norm,27,42,1.3984375,1.40625,0.0078125,0.005586592014878988
k_norm,27,43,1.84375,1.859375,0.015625,0.008474576286971569
k_norm,27,44,1.953125,1.96875,0.015625,0.00800000037997961
k_norm,27,45,1.796875,1.8046875,0.0078125,0.004347825888544321
k_norm,27,46,2.09375,2.09375,0.0,0.0
k_norm,27,47,1.921875,1.9296875,0.0078125,0.004065040498971939
k_norm,27,48,1.90625,1.9140625,0.0078125,0.004098360426723957
k_norm,27,49,3.671875,3.71875,0.046875,0.012765957042574883
k_norm,27,50,1.859375,1.875,0.015625,0.008403361774981022
k_norm,27,51,1.6953125,1.6953125,0.0,0.0
k_norm,27,52,1.8125,1.8125,0.0,0.0
k_norm,27,53,1.734375,1.734375,0.0,0.0
k_norm,27,54,1.9375,1.9453125,0.0078125,0.004032257944345474
k_norm,27,55,1.7421875,1.75,0.0078125,0.0044843051582574844
k_norm,27,56,1.8671875,1.875,0.0078125,0.0041841003112494946
k_norm,27,57,1.7578125,1.7578125,0.0,0.0
k_norm,27,58,1.9921875,2.0,0.0078125,0.003921568859368563
k_norm,27,59,1.84375,1.8515625,0.0078125,0.0042372881434857845
k_norm,27,60,2.046875,2.046875,0.0,0.0
k_norm,27,61,1.7265625,1.7265625,0.0,0.0
k_norm,27,62,2.03125,2.03125,0.0,0.0
k_norm,27,63,2.5,2.5,0.0,0.0
k_norm,27,64,1.8046875,1.8125,0.0078125,0.0043290043249726295
k_norm,27,65,0.019775390625,0.0269775390625,0.0072021484375,0.3641975224018097
k_norm,27,66,0.044189453125,0.038330078125,0.005859375,0.1325966864824295
k_norm,27,67,1.7890625,1.78125,0.0078125,0.0043668122962117195
k_norm,27,68,-0.00018596649169921875,-0.00075531005859375,0.0005693435668945312,3.0615384578704834
k_norm,27,69,0.0020904541015625,0.001617431640625,0.0004730224609375,0.22627736628055573
k_norm,27,70,1.7734375,1.7734375,0.0,0.0
k_norm,27,71,1.140625,1.15625,0.015625,0.013698630034923553
k_norm,27,72,-0.00811767578125,-0.00616455078125,0.001953125,0.24060150980949402
k_norm,27,73,1.84375,1.84375,0.0,0.0
k_norm,27,74,1.59375,1.609375,0.015625,0.009803921915590763
k_norm,27,75,0.6484375,0.65234375,0.00390625,0.0060240961611270905
k_norm,27,76,0.15234375,0.142578125,0.009765625,0.06410256773233414
k_norm,27,77,0.82421875,0.81640625,0.0078125,0.009478673338890076
k_norm,27,78,1.4296875,1.4375,0.0078125,0.005464480724185705
k_norm,27,79,1.7890625,1.7890625,0.0,0.0
k_norm,27,80,1.21875,1.2265625,0.0078125,0.006410256493836641
k_norm,27,81,1.3984375,1.4140625,0.015625,0.011173184029757977
k_norm,27,82,1.828125,1.828125,0.0,0.0
k_norm,27,83,1.546875,1.5625,0.015625,0.010101010091602802
k_norm,27,84,1.90625,1.9375,0.03125,0.016393441706895828
k_norm,27,85,1.625,1.6328125,0.0078125,0.004807692486792803
k_norm,27,86,1.65625,1.6875,0.03125,0.01886792480945587
k_norm,27,87,1.4296875,1.4375,0.0078125,0.005464480724185705
k_norm,27,88,0.92578125,0.91796875,0.0078125,0.008438818156719208
k_norm,27,89,1.8359375,1.875,0.0390625,0.021276595070958138
k_norm,27,90,1.6640625,1.6953125,0.03125,0.018779342994093895
k_norm,27,91,1.6484375,1.671875,0.0234375,0.014218009077012539
k_norm,27,92,1.8046875,1.8203125,0.015625,0.008658008649945259
k_norm,27,93,2.265625,2.328125,0.0625,0.027586206793785095
k_norm,27,94,1.84375,1.875,0.03125,0.016949152573943138
k_norm,27,95,1.703125,1.75,0.046875,0.027522936463356018
k_norm,27,96,1.7421875,1.765625,0.0234375,0.013452914543449879
k_norm,27,97,1.7578125,1.7890625,0.03125,0.017777778208255768
k_norm,27,98,2.1875,2.234375,0.046875,0.02142857201397419
k_norm,27,99,1.984375,2.015625,0.03125,0.015748031437397003
k_norm,27,100,1.8125,1.84375,0.03125,0.017241379246115685
k_norm,27,101,1.6953125,1.734375,0.0390625,0.02304147556424141
k_norm,27,102,3.171875,3.265625,0.09375,0.029556650668382645
k_norm,27,103,1.8671875,1.8984375,0.03125,0.016736401244997978
k_norm,27,104,1.9140625,1.9375,0.0234375,0.01224489789456129
k_norm,27,105,1.8671875,1.890625,0.0234375,0.012552301399409771
k_norm,27,106,2.546875,2.609375,0.0625,0.024539876729249954
k_norm,27,107,1.921875,1.9453125,0.0234375,0.012195121496915817
k_norm,27,108,1.84375,1.859375,0.015625,0.008474576286971569
k_norm,27,109,1.9765625,1.9921875,0.015625,0.007905138656497002
k_norm,27,110,1.796875,1.8046875,0.0078125,0.004347825888544321
k_norm,27,111,1.8359375,1.8359375,0.0,0.0
k_norm,27,112,1.875,1.8828125,0.0078125,0.004166666883975267
k_norm,27,113,0.80859375,0.8125,0.00390625,0.004830917809158564
k_norm,27,114,1.7734375,1.7734375,0.0,0.0
k_norm,27,115,1.65625,1.6640625,0.0078125,0.004716981202363968
k_norm,27,116,1.8203125,1.828125,0.0078125,0.004291845485568047
k_norm,27,117,1.8671875,1.8671875,0.0,0.0
k_norm,27,118,1.84375,1.8515625,0.0078125,0.0042372881434857845
k_norm,27,119,1.828125,1.828125,0.0,0.0
k_norm,27,120,1.890625,1.90625,0.015625,0.00826446246355772
k_norm,27,121,1.8203125,1.8359375,0.015625,0.008583690971136093
k_norm,27,122,1.96875,1.9765625,0.0078125,0.003968254197388887
k_norm,27,123,1.859375,1.8671875,0.0078125,0.004201680887490511
k_norm,27,124,2.0625,2.0625,0.0,0.0
k_norm,27,125,1.78125,1.7890625,0.0078125,0.004385964944958687
k_norm,27,126,2.359375,2.359375,0.0,0.0
k_norm,27,127,2.0625,2.0625,0.0,0.0
k_norm,28,0,1.2265625,1.25,0.0234375,0.019108280539512634
k_norm,28,1,1.03125,1.0625,0.03125,0.03030303120613098
k_norm,28,2,0.6484375,0.6796875,0.03125,0.048192769289016724
k_norm,28,3,-0.0030059814453125,-0.00145721435546875,0.00154876708984375,0.5152284502983093
k_norm,28,4,1.28125,1.28125,0.0,0.0
k_norm,28,5,0.0030517578125,-0.000873565673828125,0.003925323486328125,1.2862499952316284
k_norm,28,6,-0.0010986328125,-0.002105712890625,0.001007080078125,0.9166666865348816
k_norm,28,7,1.828125,1.828125,0.0,0.0
k_norm,28,8,1.9609375,1.9765625,0.015625,0.007968127727508545
k_norm,28,9,1.65625,1.65625,0.0,0.0
k_norm,28,10,1.6875,1.6953125,0.0078125,0.004629629664123058
k_norm,28,11,1.6640625,1.671875,0.0078125,0.004694835748523474
k_norm,28,12,1.828125,1.8359375,0.0078125,0.004273504484444857
k_norm,28,13,1.9375,1.9453125,0.0078125,0.004032257944345474
k_norm,28,14,1.5234375,1.515625,0.0078125,0.0051282052882015705
k_norm,28,15,1.5390625,1.5390625,0.0,0.0
k_norm,28,16,1.6640625,1.6796875,0.015625,0.009389671497046947
k_norm,28,17,1.984375,2.0,0.015625,0.007874015718698502
k_norm,28,18,1.6171875,1.609375,0.0078125,0.004830917809158564
k_norm,28,19,1.046875,1.03125,0.015625,0.014925372786819935
k_norm,28,20,1.875,1.875,0.0,0.0
k_norm,28,21,1.8984375,1.921875,0.0234375,0.012345679104328156
k_norm,28,22,0.44140625,0.423828125,0.017578125,0.0398230105638504
k_norm,28,23,1.8125,1.828125,0.015625,0.008620689623057842
k_norm,28,24,1.6328125,1.640625,0.0078125,0.0047846888191998005
k_norm,28,25,1.8984375,1.921875,0.0234375,0.012345679104328156
k_norm,28,26,2.015625,2.046875,0.03125,0.01550387591123581
k_norm,28,27,2.09375,2.125,0.03125,0.014925372786819935
k_norm,28,28,1.828125,1.84375,0.015625,0.008547008968889713
k_norm,28,29,1.859375,1.875,0.015625,0.008403361774981022
k_norm,28,30,1.6953125,1.7109375,0.015625,0.009216589853167534
k_norm,28,31,1.2734375,1.2890625,0.015625,0.012269938364624977
k_norm,28,32,1.8203125,1.84375,0.0234375,0.01287553645670414
k_norm,28,33,1.84375,1.8515625,0.0078125,0.0042372881434857845
k_norm,28,34,0.01080322265625,0.014404296875,0.00360107421875,0.3333333432674408
k_norm,28,35,1.9375,1.9609375,0.0234375,0.012096773833036423
k_norm,28,36,1.4140625,1.4296875,0.015625,0.01104972418397665
k_norm,28,37,1.984375,2.0,0.015625,0.007874015718698502
k_norm,28,38,2.0625,2.078125,0.015625,0.007575757801532745
k_norm,28,39,1.9453125,1.953125,0.0078125,0.00401606410741806
k_norm,28,40,1.890625,1.90625,0.015625,0.00826446246355772
k_norm,28,41,1.859375,1.875,0.015625,0.008403361774981022
k_norm,28,42,0.271484375,0.2890625,0.017578125,0.06474819779396057
k_norm,28,43,1.9453125,1.9609375,0.015625,0.00803212821483612
k_norm,28,44,2.015625,2.015625,0.0,0.0
k_norm,28,45,1.828125,1.8359375,0.0078125,0.004273504484444857
k_norm,28,46,1.9140625,1.9140625,0.0,0.0
k_norm,28,47,1.921875,1.9296875,0.0078125,0.004065040498971939
k_norm,28,48,2.078125,2.078125,0.0,0.0
k_norm,28,49,4.34375,4.40625,0.0625,0.014388489536941051
k_norm,28,50,1.8828125,1.8828125,0.0,0.0
k_norm,28,51,1.859375,1.859375,0.0,0.0
k_norm,28,52,1.859375,1.8671875,0.0078125,0.004201680887490511
k_norm,28,53,1.8203125,1.828125,0.0078125,0.004291845485568047
k_norm,28,54,1.859375,1.859375,0.0,0.0
k_norm,28,55,1.9375,1.9375,0.0,0.0
k_norm,28,56,1.953125,1.953125,0.0,0.0
k_norm,28,57,1.890625,1.890625,0.0,0.0
k_norm,28,58,2.0,2.0,0.0,0.0
k_norm,28,59,2.03125,2.03125,0.0,0.0
k_norm,28,60,2.09375,2.09375,0.0,0.0
k_norm,28,61,1.984375,1.9921875,0.0078125,0.003937007859349251
k_norm,28,62,2.0625,2.0625,0.0,0.0
k_norm,28,63,2.15625,2.15625,0.0,0.0
k_norm,28,64,1.796875,1.8046875,0.0078125,0.004347825888544321
k_norm,28,65,1.21875,1.21875,0.0,0.0
k_norm,28,66,1.21875,1.234375,0.015625,0.012820512987673283
k_norm,28,67,1.71875,1.7109375,0.0078125,0.004545454401522875
k_norm,28,68,1.78125,1.796875,0.015625,0.008771929889917374
k_norm,28,69,1.875,1.875,0.0,0.0
k_norm,28,70,1.8046875,1.796875,0.0078125,0.0043290043249726295
k_norm,28,71,0.0018310546875,0.00213623046875,0.00030517578125,0.1666666716337204
k_norm,28,72,0.91015625,0.9296875,0.01953125,0.021459227427840233
k_norm,28,73,1.421875,1.421875,0.0,0.0
k_norm,28,74,1.390625,1.3828125,0.0078125,0.00561797758564353
k_norm,28,75,1.078125,1.0859375,0.0078125,0.007246376946568489
k_norm,28,76,1.46875,1.46875,0.0,0.0
k_norm,28,77,1.3515625,1.359375,0.0078125,0.005780346691608429
k_norm,28,78,1.75,1.765625,0.015625,0.008928571827709675
k_norm,28,79,1.8203125,1.828125,0.0078125,0.004291845485568047
k_norm,28,80,1.3671875,1.3515625,0.015625,0.011428571306169033
k_norm,28,81,1.625,1.625,0.0,0.0
k_norm,28,82,1.8671875,1.8828125,0.015625,0.008368200622498989
k_norm,28,83,1.96875,1.9921875,0.0234375,0.011904762126505375
k_norm,28,84,1.6875,1.703125,0.015625,0.009259259328246117
k_norm,28,85,1.6875,1.6875,0.0,0.0
k_norm,28,86,2.109375,2.140625,0.03125,0.014814814552664757
k_norm,28,87,1.734375,1.75,0.015625,0.009009009227156639
k_norm,28,88,1.9453125,1.96875,0.0234375,0.012048192322254181
k_norm,28,89,1.6171875,1.625,0.0078125,0.004830917809158564
k_norm,28,90,1.640625,1.640625,0.0,0.0
k_norm,28,91,1.515625,1.5078125,0.0078125,0.005154639016836882
k_norm,28,92,1.8984375,1.921875,0.0234375,0.012345679104328156
k_norm,28,93,1.875,1.890625,0.015625,0.008333333767950535
k_norm,28,94,1.9453125,1.96875,0.0234375,0.012048192322254181
k_norm,28,95,1.9921875,2.03125,0.0390625,0.019607843831181526
k_norm,28,96,2.03125,2.046875,0.015625,0.007692307699471712
k_norm,28,97,1.984375,2.0,0.015625,0.007874015718698502
k_norm,28,98,2.96875,3.078125,0.109375,0.03684210404753685
k_norm,28,99,1.890625,1.9140625,0.0234375,0.012396694160997868
k_norm,28,100,2.15625,2.1875,0.03125,0.014492753893136978
k_norm,28,101,1.8828125,1.8984375,0.015625,0.008298755623400211
k_norm,28,102,1.7890625,1.796875,0.0078125,0.0043668122962117195
k_norm,28,103,1.90625,1.921875,0.015625,0.008196720853447914
k_norm,28,104,2.078125,2.078125,0.0,0.0
k_norm,28,105,1.9140625,1.9296875,0.015625,0.008163264952600002
k_norm,28,106,3.734375,3.796875,0.0625,0.016736401244997978
k_norm,28,107,1.8828125,1.8828125,0.0,0.0
k_norm,28,108,1.8359375,1.84375,0.0078125,0.0042553190141916275
k_norm,28,109,1.9375,1.9453125,0.0078125,0.004032257944345474
k_norm,28,110,1.8984375,1.9140625,0.015625,0.008230452425777912
k_norm,28,111,2.0625,2.0625,0.0,0.0
k_norm,28,112,1.921875,1.921875,0.0,0.0
k_norm,28,113,0.6640625,0.66796875,0.00390625,0.0058823530562222
k_norm,28,114,1.890625,1.890625,0.0,0.0
k_norm,28,115,1.84375,1.84375,0.0,0.0
k_norm,28,116,1.828125,1.8203125,0.0078125,0.004273504484444857
k_norm,28,117,1.6484375,1.6484375,0.0,0.0
k_norm,28,118,1.8125,1.8125,0.0,0.0
k_norm,28,119,1.6953125,1.6953125,0.0,0.0
k_norm,28,120,2.015625,2.015625,0.0,0.0
k_norm,28,121,1.84375,1.84375,0.0,0.0
k_norm,28,122,1.984375,1.984375,0.0,0.0
k_norm,28,123,1.9296875,1.9296875,0.0,0.0
k_norm,28,124,2.0625,2.0625,0.0,0.0
k_norm,28,125,1.9921875,1.9921875,0.0,0.0
k_norm,28,126,2.109375,2.109375,0.0,0.0
k_norm,28,127,1.75,1.7578125,0.0078125,0.004464285913854837
k_norm,29,0,-0.0091552734375,0.001007080078125,0.010162353515625,1.1100000143051147
k_norm,29,1,-0.0303955078125,-0.017333984375,0.0130615234375,0.42971888184547424
k_norm,29,2,-0.0361328125,-0.040771484375,0.004638671875,0.12837837636470795
k_norm,29,3,0.0306396484375,0.035888671875,0.0052490234375,0.17131474614143372
k_norm,29,4,0.00299072265625,0.00860595703125,0.005615234375,1.8775510787963867
k_norm,29,5,1.78125,1.7890625,0.0078125,0.004385964944958687
k_norm,29,6,1.8046875,1.78125,0.0234375,0.012987012974917889
k_norm,29,7,-0.0185546875,-0.0157470703125,0.0028076171875,0.15131579339504242
k_norm,29,8,0.0036773681640625,-0.00138092041015625,0.00505828857421875,1.3755186796188354
k_norm,29,9,-0.0038604736328125,-0.00433349609375,0.0004730224609375,0.12252964079380035
k_norm,29,10,0.1220703125,0.1162109375,0.005859375,0.04800000041723251
k_norm,29,11,1.8515625,1.84375,0.0078125,0.004219409078359604
k_norm,29,12,0.27734375,0.240234375,0.037109375,0.13380281627178192
k_norm,29,13,1.265625,1.2734375,0.0078125,0.006172839552164078
k_norm,29,14,0.0084228515625,0.006744384765625,0.001678466796875,0.19927535951137543
k_norm,29,15,1.8046875,1.8125,0.0078125,0.0043290043249726295
k_norm,29,16,1.3125,1.34375,0.03125,0.02380952425301075
k_norm,29,17,1.8671875,1.875,0.0078125,0.0041841003112494946
k_norm,29,18,0.28515625,0.26171875,0.0234375,0.08219178020954132
k_norm,29,19,0.3515625,0.333984375,0.017578125,0.05000000074505806
k_norm,29,20,2.0,2.03125,0.03125,0.015625
k_norm,29,21,1.7265625,1.765625,0.0390625,0.022624434903264046
k_norm,29,22,1.75,1.765625,0.015625,0.008928571827709675
k_norm,29,23,1.6015625,1.640625,0.0390625,0.024390242993831635
k_norm,29,24,2.125,2.171875,0.046875,0.022058824077248573
k_norm,29,25,1.9140625,1.9375,0.0234375,0.01224489789456129
k_norm,29,26,1.9921875,2.015625,0.0234375,0.0117647061124444
k_norm,29,27,0.6953125,0.67578125,0.01953125,0.028089888393878937
k_norm,29,28,1.9921875,2.03125,0.0390625,0.019607843831181526
k_norm,29,29,1.9765625,2.015625,0.0390625,0.01976284570991993
k_norm,29,30,1.765625,1.8125,0.046875,0.02654867246747017
k_norm,29,31,1.328125,1.375,0.046875,0.03529411926865578
k_norm,29,32,1.9609375,2.0,0.0390625,0.019920319318771362
k_norm,29,33,2.546875,2.640625,0.09375,0.03680981695652008
k_norm,29,34,1.9453125,2.0,0.0546875,0.02811245061457157
k_norm,29,35,1.8203125,1.8671875,0.046875,0.02575107291340828
k_norm,29,36,2.125,2.15625,0.03125,0.014705882407724857
k_norm,29,37,1.875,1.921875,0.046875,0.02500000037252903
k_norm,29,38,0.50390625,0.55078125,0.046875,0.09302325546741486
k_norm,29,39,1.953125,1.984375,0.03125,0.01600000075995922
k_norm,29,40,2.1875,2.21875,0.03125,0.014285714365541935
k_norm,29,41,2.15625,2.1875,0.03125,0.014492753893136978
k_norm,29,42,2.125,2.125,0.0,0.0
k_norm,29,43,2.125,2.125,0.0,0.0
k_norm,29,44,2.15625,2.171875,0.015625,0.007246376946568489
k_norm,29,45,2.234375,2.234375,0.0,0.0
k_norm,29,46,1.8515625,1.8515625,0.0,0.0
k_norm,29,47,2.609375,2.640625,0.03125,0.011976048350334167
k_norm,29,48,4.21875,4.28125,0.0625,0.014814814552664757
k_norm,29,49,1.8359375,1.8359375,0.0,0.0
k_norm,29,50,1.9921875,1.9921875,0.0,0.0
k_norm,29,51,1.8828125,1.8828125,0.0,0.0
k_norm,29,52,1.8671875,1.8671875,0.0,0.0
k_norm,29,53,1.828125,1.828125,0.0,0.0
k_norm,29,54,1.8984375,1.8984375,0.0,0.0
k_norm,29,55,2.0,2.0,0.0,0.0
k_norm,29,56,1.8203125,1.8203125,0.0,0.0
k_norm,29,57,2.03125,2.03125,0.0,0.0
k_norm,29,58,2.09375,2.09375,0.0,0.0
k_norm,29,59,1.8828125,1.890625,0.0078125,0.004149377811700106
k_norm,29,60,2.265625,2.265625,0.0,0.0
k_norm,29,61,2.140625,2.140625,0.0,0.0
k_norm,29,62,2.671875,2.671875,0.0,0.0
k_norm,29,63,2.578125,2.578125,0.0,0.0
k_norm,29,64,-0.044921875,-0.04638671875,0.00146484375,0.032608695328235626
k_norm,29,65,-0.095703125,-0.09130859375,0.00439453125,0.04591836780309677
k_norm,29,66,0.017333984375,0.0091552734375,0.0081787109375,0.47183099389076233
k_norm,29,67,-0.029296875,-0.0159912109375,0.0133056640625,0.4541666805744171
k_norm,29,68,0.05810546875,0.03369140625,0.0244140625,0.42016807198524475
k_norm,29,69,0.01611328125,0.00787353515625,0.00823974609375,0.5113636255264282
k_norm,29,70,0.00762939453125,0.01397705078125,0.00634765625,0.8320000171661377
k_norm,29,71,1.734375,1.734375,0.0,0.0
k_norm,29,72,1.78125,1.7734375,0.0078125,0.004385964944958687
k_norm,29,73,1.75,1.7421875,0.0078125,0.004464285913854837
k_norm,29,74,1.75,1.75,0.0,0.0
k_norm,29,75,0.1181640625,0.1083984375,0.009765625,0.08264462649822235
k_norm,29,76,1.984375,1.984375,0.0,0.0
k_norm,29,77,1.6953125,1.703125,0.0078125,0.004608294926583767
k_norm,29,78,1.921875,1.9140625,0.0078125,0.004065040498971939
k_norm,29,79,1.0703125,1.0703125,0.0,0.0
k_norm,29,80,1.75,1.7578125,0.0078125,0.004464285913854837
k_norm,29,81,0.002410888671875,-0.0017242431640625,0.0041351318359375,1.715189814567566
k_norm,29,82,1.7890625,1.8203125,0.03125,0.017467249184846878
k_norm,29,83,2.1875,2.21875,0.03125,0.014285714365541935
k_norm,29,84,1.171875,1.1484375,0.0234375,0.019999999552965164
k_norm,29,85,0.98828125,0.96875,0.01953125,0.01976284570991993
k_norm,29,86,1.53125,1.5546875,0.0234375,0.015306122601032257
k_norm,29,87,1.765625,1.78125,0.015625,0.008849557489156723
k_norm,29,88,1.234375,1.2265625,0.0078125,0.006329114083200693
k_norm,29,89,1.5546875,1.578125,0.0234375,0.015075377188622952
k_norm,29,90,1.609375,1.640625,0.03125,0.019417475908994675
k_norm,29,91,2.015625,2.0625,0.046875,0.023255813866853714
k_norm,29,92,1.6640625,1.6875,0.0234375,0.014084506779909134
k_norm,29,93,1.703125,1.734375,0.03125,0.01834862306714058
k_norm,29,94,1.875,1.90625,0.03125,0.01666666753590107
k_norm,29,95,2.078125,2.109375,0.03125,0.015037594363093376
k_norm,29,96,1.8046875,1.84375,0.0390625,0.021645022556185722
k_norm,29,97,0.69140625,0.69921875,0.0078125,0.011299435049295425
k_norm,29,98,1.890625,1.9375,0.046875,0.024793388321995735
k_norm,29,99,2.078125,2.125,0.046875,0.02255639061331749
k_norm,29,100,1.7265625,1.765625,0.0390625,0.022624434903264046
k_norm,29,101,2.0,2.0625,0.0625,0.03125
k_norm,29,102,2.515625,2.609375,0.09375,0.03726708143949509
k_norm,29,103,2.0,2.046875,0.046875,0.0234375
k_norm,29,104,1.90625,1.953125,0.046875,0.02459016442298889
k_norm,29,105,1.8515625,1.8828125,0.03125,0.016877636313438416
k_norm,29,106,1.953125,1.984375,0.03125,0.01600000075995922
k_norm,29,107,1.71875,1.75,0.03125,0.0181818176060915
k_norm,29,108,1.859375,1.8828125,0.0234375,0.012605042196810246
k_norm,29,109,1.7890625,1.8046875,0.015625,0.008733624592423439
k_norm,29,110,2.3125,2.3125,0.0,0.0
k_norm,29,111,1.6796875,1.6953125,0.015625,0.009302325546741486
k_norm,29,112,1.1015625,1.109375,0.0078125,0.007092198356986046
k_norm,29,113,2.078125,2.078125,0.0,0.0
k_norm,29,114,1.8984375,1.8984375,0.0,0.0
k_norm,29,115,1.8671875,1.8671875,0.0,0.0
k_norm,29,116,1.9296875,1.9375,0.0078125,0.004048583097755909
k_norm,29,117,1.9140625,1.921875,0.0078125,0.004081632476300001
k_norm,29,118,1.890625,1.8984375,0.0078125,0.00413223123177886
k_norm,29,119,1.984375,1.9921875,0.0078125,0.003937007859349251
k_norm,29,120,1.9609375,1.96875,0.0078125,0.0039840638637542725
k_norm,29,121,2.03125,2.03125,0.0,0.0
k_norm,29,122,2.046875,2.046875,0.0,0.0
k_norm,29,123,1.9453125,1.9609375,0.015625,0.00803212821483612
k_norm,29,124,2.296875,2.296875,0.0,0.0
k_norm,29,125,2.203125,2.203125,0.0,0.0
k_norm,29,126,2.78125,2.78125,0.0,0.0
k_norm,29,127,2.703125,2.703125,0.0,0.0
k_norm,30,0,1.640625,1.6484375,0.0078125,0.004761904943734407
k_norm,30,1,1.96875,1.984375,0.015625,0.007936508394777775
k_norm,30,2,1.328125,1.3359375,0.0078125,0.0058823530562222
k_norm,30,3,2.109375,2.09375,0.015625,0.007407407276332378
k_norm,30,4,0.00159454345703125,-0.001556396484375,0.00315093994140625,1.976076602935791
k_norm,30,5,2.046875,2.0625,0.015625,0.007633587811142206
k_norm,30,6,0.33984375,0.3203125,0.01953125,0.05747126415371895
k_norm,30,7,1.421875,1.4140625,0.0078125,0.005494505632668734
k_norm,30,8,0.453125,0.44140625,0.01171875,0.0258620698004961
k_norm,30,9,1.9609375,1.96875,0.0078125,0.0039840638637542725
k_norm,30,10,0.74609375,0.73828125,0.0078125,0.010471204295754433
k_norm,30,11,1.7734375,1.78125,0.0078125,0.0044052861630916595
k_norm,30,12,1.6484375,1.640625,0.0078125,0.004739336669445038
k_norm,30,13,1.5625,1.5703125,0.0078125,0.004999999888241291
k_norm,30,14,1.765625,1.7578125,0.0078125,0.0044247787445783615
k_norm,30,15,1.9296875,1.9375,0.0078125,0.004048583097755909
k_norm,30,16,1.5546875,1.546875,0.0078125,0.005025125574320555
